image_name,mode,judge_model,rubric_version,repeat_count,semantic_correctness_mean,spatial_accuracy_mean,groundedness_mean,clarity_mean,overall_mean,overall_stddev,visual_evidence_union,critical_error_union
1 (8391).jpg,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,5.0,4.0,5.0,5.0,5.0,0.0,"Area depan tangga relatif lapang, meja kecil samping kiri. | Dinding krem dengan lampu menyala → area terang. | Dinding krem, lampu menyala → terang. | Lampu dinding terang; lantai kayu terlihat. | Lantai kayu terlihat bawah gambar. | Lantai kayu terlihat bawah. | Pagar/railing putih-kayu terlihat. | Railing putih+kayu sepanjang tangga. | Railing/pagar putih-kayu terlihat sepanjang tangga. | Tangga kayu dominan tengah-kanan, naik diagonal kiri→kanan/lanjut atas kiri. | Tangga kayu dominan tengah/kanan. | Tangga kayu naik diagonal sepanjang dinding kiri→kanan.",
1 (8466).jpg,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,5.0,4.333333333333333,5.0,5.0,5.0,0.0,"Area lantai tengah relatif kosong. | Area tengah relatif lapang, tanpa halangan besar. | Bukaan pintu ke ruang lain di latar belakang. | Counter/meja dapur tampak depan kanan, juga sepanjang kiri. | Counter/meja terlihat depan kanan. | Kabinet kayu di sisi kiri sepanjang area wastafel/kompor. | Kabinet kayu dominan sisi kiri sepanjang dinding. | Kabinet kayu tampak di sisi kiri, sebagian kanan. | Meja/counter terlihat depan kanan. | Pintu bukaan ke ruang lain di latar belakang tengah-kanan. | Pintu terbuka ke ruang lain di latar belakang.",
1 (8477).jpg,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.0,4.0,5.0,4.0,0.0,"Area depan relatif lapang, tanpa halangan besar. | Beberapa kursi/sofa menghadap area meja. | Jendela besar di belakang area duduk. | Meja kayu tampak di area tengah-depan. | Meja ruang tamu tampak di area tengah/depan. | Meja tampak di tengah/depan area duduk. | Tata letak tidak sepenuhnya simetris.",Jenis 'sofa' tidak sepenuhnya pasti dari citra. | Klaim simetris tidak kuat.
1 (8553).jpg,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.666666666666667,4.333333333333333,5.0,5.0,4.666666666666667,0.4714045207910317,"Area tengah lantai relatif kosong. | Dinding krem/cokelat muda. | Lantai kayu jelas. | Lantai kayu terlihat jelas. | Pintu kayu di kiri dekat kamera, kanan, dan depan/tengah. | Pintu kayu di kiri depan, kanan depan, tengah/belakang. | Pintu kayu di kiri foreground, kanan foreground, tengah/belakang.",
indoor_001.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,2.6666666666666665,4.333333333333333,4.666666666666667,3.6666666666666665,0.4714045207910317,"Banyak barang di kiri/kanan lantai. | Barang menumpuk kiri, depan, sekitar meja. | Barang menumpuk kiri, kanan, depan. | Jalur tengah relatif lebih kosong. | Kabel dekat meja kanan. | Kabel terlihat dekat meja kanan/lantai. | Kipas angin berdiri di kanan depan. | Lantai keramik putih terlihat. | Lantai keramik terlihat. | Meja/perangkat elektronik kanan, kabel di lantai. | Peralatan elektronik/laptop/monitor di meja kanan. | Peralatan elektronik/meja monitor kanan.",Objek utama kipas angin tidak disebut. | Relasi posisi kanan/dekat tidak dijelaskan. | Status halangan depan tidak dijelaskan.
indoor_002.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,2.0,4.0,4.333333333333333,3.0,0.0,"Area depan kipas/kanan terhalang meja/barang. | Kabel/barang berserak di lantai tengah-kanan. | Kabel/barang berserakan di lantai area tengah-belakang. | Kabel/barang tersebar di lantai tengah-kanan. | Kipas angin hitam besar dekat kanan-depan. | Kipas angin hitam besar di kanan depan, dekat kamera. | Kipas angin hitam besar di kanan depan. | Lantai keramik putih terlihat. | Lemari hijau besar di sisi kiri. | Lemari plastik hijau besar di kiri-tengah. | Lemari plastik hijau tinggi di kiri-belakang.",Deskripsi posisi/status halangan hampir tidak ada. | Mengabaikan kipas angin sebagai objek utama. | Mengabaikan objek utama: kipas angin kanan depan. | Objek utama kipas angin tidak disebut. | Posisi kanan/dekat objek utama hilang. | Status terhalang tidak dijelaskan. | Tidak menyebut halangan/area depan terhalang.
indoor_003.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.333333333333333,3.3333333333333335,4.0,5.0,4.0,0.0,"Beberapa kabel terlihat di atas meja. | Dua laptop, mouse, speaker, kabel terlihat di atas meja. | Dua laptop/perangkat di atas meja. | Dua laptop/perangkat elektronik di atas meja. | Kabel putih/hitam terlihat di atas/sisi meja. | Kipas/objek depan menghalangi area bawah meja. | Kursi kantor di belakang meja. | Meja kerja di foreground/tengah-bawah. | Meja kerja di foreground/tengah.",Klaim kabel 'banyak berserakan' sedikit hiperbolik. | Tidak menjelaskan posisi/spasial utama.
indoor_004.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.0,4.333333333333333,5.0,4.0,0.0,"Area kiri lantai relatif kosong. | Dinding kuning/krem. | Kardus, koper, tas, barang menumpuk di lantai sisi kanan. | Kotak kardus, koper, tas menumpuk di lantai kanan. | Lantai kiri lebih kosong; jalur depan sebagian terhalang barang. | Pakaian menggantung dekat pintu/sisi kanan. | Pakaian tergantung di pintu/dinding dekat pintu. | Pakaian tergantung pada/sekitar pintu sisi kanan. | Pintu kayu terbuka di belakang/tengah. | Pintu kayu terbuka di tengah-kiri. | Pintu kayu terbuka tengah-kiri. | Tumpukan tas/koper/kardus di lantai sisi kanan.",'Beberapa kotak' tidak kuat; hanya satu kardus jelas. | Tidak menyebut jalur depan terhalang. | Tidak menyebut posisi kanan tumpukan barang.
indoor_005.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,2.6666666666666665,3.3333333333333335,3.0,4.333333333333333,2.6666666666666665,0.4714045207910317,"Area kiri relatif lebih lapang. | Barang merah di atas kulkas; galon/botol besar terlihat kiri-belakang. | Galon/botol terlihat di kiri-belakang/area dapur, bukan di dalam lemari kanan. | Galon/botol terlihat kiri/belakang; tas merah di atas kulkas. | Kulkas abu-abu di sisi kanan, dekat, menghalangi jalur. | Lantai ubin putih. | Lorong indoor sempit berdinding tinggi. | Lorong indoor sempit berubin. | Lorong indoor sempit, lantai ubin putih. | Objek besar abu-abu di kanan = kulkas, dekat, menghalangi jalur.",Klaim 'berisi beberapa botol' tidak tampak; isi dalam objek tidak terlihat. | Klaim lemari berisi botol/barang tidak didukung citra. | Mengklaim lemari berisi botol/barang; tidak terlihat demikian. | Menyebut kulkas sebagai lemari penyimpanan panjang. | Menyebut objek utama kanan sebagai lemari penyimpanan panjang.
indoor_006.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.0,4.0,4.666666666666667,4.0,0.0,"Area kanan lantai relatif lapang; depan kiri terhalang galon/kain. | Banyak wadah/barang bawah meja; kanan ada kardus/area relatif lebih terbuka. | Banyak wadah/peralatan di meja/bawah meja. | Dinding bermotif ubin, lantai keramik putih. | Dinding berubin; lantai keramik. | Dinding ubin pola, lantai keramik putih. | Galon air besar di lantai depan kiri. | Galon air besar di lantai kiri depan. | Galon air besar sangat dekat di kiri bawah/depan. | Kompor 2 tungku di meja tengah. | Kompor di meja tengah. | Wadah/toples/keranjang terlihat bawah meja.","'Botol air di latar depan' ambigu; objek utama lebih tepat galon kiri depan. | Menyebut 'botol air' kurang spesifik; objek utama tampak galon. | Menyebut botol air, bukan galon besar. | Spasial terlalu umum. | Tidak menjelaskan posisi kiri/sangat dekat/halangan depan. | Tidak menyebut front terhalang, posisi kiri, area kanan relatif lapang."
indoor_007.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.6666666666666665,4.333333333333333,5.0,4.0,0.0,"Area depan terhalang kantong/kardus, keset, barang kiri. | Dinding/lantai ubin jelas. | Dinding/lantai ubin terlihat. | Kantong/kardus belanja dekat kanan bawah. | Kardus/kantong belanja di depan kanan; kardus bawah meja kiri. | Kardus/kantong di bawah kiri, kantong kertas kanan depan. | Pintu terbuka ke ruang kecil/bathroom di tengah. | Pintu terbuka ke ruang kecil/toilet. | Pintu terbuka tengah→ruang ubin lain terlihat. | Sapu tergantung di dinding kanan. | Sapu tergantung kanan. | Tengah menuju pintu relatif lapang.",Objek utama kurang tepat: kantong belanja disebut kotak kardus. | Relasi kanan/dekat/halangan tidak dijelaskan.
indoor_008.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,3.3333333333333335,3.0,4.666666666666667,3.0,0.0,Bak/ember besar abu-abu di lantai kiri. | Dinding/lantai berubin terlihat jelas. | Ember/bak besar abu-abu di lantai kiri. | Lantai+dinding berubin terlihat. | Lantai+dinding keramik jelas. | Rak kecil menempel di dinding kiri. | Rak kecil menempel dinding kiri berisi barang. | Rak kecil menempel dinding kiri berisi perlengkapan. | Wadah besar abu-abu di kiri bawah. | Wadah hitam bertutup di kanan bawah dekat pintu. | Wadah hitam bertutup di lantai kanan.,Menyebut dua tempat sampah besar; kiri tampak ember/bak. | Menyebut dua tempat sampah; minimal wadah kiri bukan tempat sampah. | Menyebut kedua wadah sebagai tempat sampah besar; kiri lebih tepat ember/bak. | Tidak menyebut posisi kiri objek utama sesuai anotasi.
indoor_009.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,2.3333333333333335,4.333333333333333,4.0,4.0,0.0,Bak/ember besar abu-abu di kiri bawah. | Bak/ember besar di kiri bawah. | Dinding+lantai berubin. | Dinding/lantai berubin. | Ember hitam bertutup di kanan bawah. | Ember/tong hitam kanan bawah. | Ember/wadah hitam di kanan bawah. | Rak penyimpanan di kiri atas. | Rak sudut kiri berisi botol/wadah. | Rak sudut kiri berisi perlengkapan mandi.,Spasial kurang spesifik. | Tidak menyebut objek utama/posisi kiri sesuai anotasi.
indoor_010.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.0,4.0,5.0,4.0,0.0,"Dinding ubin motif kotak-kotak. | Dinding ubin motif kotak/diagonal. | Panci/saringan logam tergantung di atas area wastafel. | Panci/saringan logam tergantung di atas wastafel. | Panci/saringan logam tergantung di atas/kanan. | Rak piring plastik di kiri wastafel, bukan atas. | Rak piring putih berada kiri wastafel, bukan tepat di atas. | Rak piring putih di kiri wastafel. | Ubin dinding pola kotak/diagonal. | Wastafel logam di bawah tengah-kanan. | Wastafel stainless di bawah tengah. | Wastafel tengah-bawah.",Lokasi rak penyimpanan disebut di atas wastafel → kurang akurat. | Lokasi rak penyimpanan kurang tepat.
indoor_011.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.6666666666666665,4.0,5.0,4.0,0.0,"Area kiri lantai relatif kosong; kanan lebih terhalang. | Area kiri relatif kosong/lapang. | Area kiri relatif kosong; depan kanan terhalang galon/meja. | Galon air besar di kanan bawah/dekat meja. | Galon air besar di kanan dekat meja/kompor. | Kompor, panci/wajan, barang dapur di sisi kanan. | Kompor/peralatan masak di sisi kanan atas. | Kompor/peralatan masak di sisi kanan. | Lantai ubin putih, dinding krem/terang. | Lantai ubin putih; dinding krem terang. | Lantai ubin putih; dinding terang.",Jumlah 'beberapa botol air' kurang kuat; hanya galon utama jelas. | Kuantitas 'beberapa botol air' kurang tepat/ambigu.
indoor_012.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,2.3333333333333335,3.6666666666666665,4.0,3.0,0.0,"Koridor sempit berlantai keramik terang. | Koridor sempit lantai keramik putih/terang. | Kulkas/lemari gelap di kiri, menghalangi jalur. | Magic com putih-biru dekat kiri depan di atas bangku. | Magic com putih-biru di kiri depan di atas bangku. | Magic com putih-biru di kiri depan, di atas bangku. | Objek besar abu-abu di kiri, bukan jelas lemari kayu. | Perabot/appliance abu-abu memanjang di sisi kiri. | Pintu kayu di ujung koridor. | Sisi kanan koridor relatif kosong/lapang. | Sisi kanan relatif kosong/lapang.","Menyebut lemari kayu membentang sepanjang dinding → tidak didukung citra. | Menyebut lemari kayu membentang sepanjang dinding; tidak sesuai visual. | Menyebut lemari kayu membentang sepanjang dinding; visual menunjukkan perabot abu-abu, bukan kayu. | Relasi penting kiri/halangan/kanan lapang hilang. | Tidak menangkap obstacle utama dekat kiri/front. | Tidak menangkap posisi utama kiri + area kanan lebih aman/lapang."
indoor_013.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,2.6666666666666665,2.6666666666666665,5.0,3.0,0.0,"1 pintu kayu cokelat di tengah-kanan | Area tengah/depan pintu relatif lapang, tanpa halangan besar. | Karpet kecil bermotif di kiri bawah, bukan depan pintu utama. | Karpet kecil bermotif di lantai kiri-depan. | Lantai keramik putih lapang. | Pintu kayu cokelat tunggal di tengah-kanan. | Tirai hijau hanya di sisi kiri. | karpet kecil di lantai kiri-depan | lantai keramik putih | tirai hijau hanya di sisi kiri",Lokasi karpet kurang akurat. | Menyebut dua pintu | Menyebut dua pintu. | Menyebut tirai kiri dan kanan padahal kanan tidak ada. | Menyebut tirai sisi kanan tanpa bukti visual | Menyebut tirai sisi kanan.
indoor_014.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.6666666666666665,2.6666666666666665,4.0,4.333333333333333,3.6666666666666665,0.4714045207910317,"Area kanan relatif kosong. | Area kanan relatif lapang. | Bangku kayu di kiri-belakang. | Bangku kayu di sisi kiri-belakang. | Bangku kayu kiri-belakang dengan tas/bantal di atasnya. | Bantal lantai abu-abu di lantai depan-kiri/tengah. | Bantal lantai/karpet kecil di lantai depan-kiri/tengah. | Bantal/alas di lantai depan-kiri/dekat. | Bantal/kain/tas di atas/sekitar bangku. | Koper hitam berdiri di kanan. | Koper hitam di kanan dekat dinding. | Lantai keramik putih terlihat. | Tas/barang di atas bangku, plastik hitam di lantai kiri, koper hitam di kanan.","'Selimut' tidak kuat terlihat. | Koper disebut di sekitar bangku, padahal di sisi kanan terpisah. | Koper disebut tergeletak di lantai padahal berdiri di sisi kanan. | Tidak menangkap area kanan relatif lapang vs sisi kiri terhalang. | Tidak menyatakan posisi kiri/dekat/front terhalang. | Tidak menyebut bantal lantai sebagai objek utama. | Tidak menyebut bantal lantai/halangan depan utama."
indoor_015.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,4.0,3.0,5.0,3.3333333333333335,0.4714045207910317,1 koper besar di kiri dekat sudut/dinding | 1 koper besar di kiri dekat sudut/dinding. | 1 koper besar gelap di kiri dekat sudut/dinding. | Banyak sepatu di rak/lantai kanan koper. | Banyak sepatu/sandal di lantai/rak rendah depan dinding. | Banyak sepatu/sandal di rak rendah dan lantai kanan koper | Tirai hijau menggantung di sisi kanan atas. | Tirai hijau tergantung di sisi kanan atas | Tirai hijau tergantung sisi kanan atas.,Jumlah koper salah: 'beberapa koper' vs 1 koper terlihat. | Menyebut beberapa koper padahal hanya satu koper jelas terlihat | Menyebut beberapa koper → citra hanya 1 koper. | Menyebut sepasang sepatu → citra menunjukkan banyak pasang.
indoor_016.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,2.0,3.6666666666666665,2.0,4.333333333333333,2.6666666666666665,0.4714045207910317,"Barang di atas lemari. | Benda di atas lemari. | Kasur/seprai terlihat kiri bawah. | Lemari biru tinggi di kanan. | Lemari/laci biru di kanan, dekat dinding. | Lemari/rak biru tinggi di kanan, menempel dinding. | Panel depan bergambar kartun, bukan foto. | Panel/laci bergambar karakter, bukan bingkai foto. | Panel/laci bergambar kartun, bukan bingkai foto.",Isi disebut bingkai foto padahal laci/panel kartun. | Material kayu tidak terbukti/bertentangan label plastik. | Menyebut dipenuhi bingkai foto → bertentangan citra. | Menyebut dipenuhi bingkai foto → bertentangan. | Menyebut kayu → bertentangan citra/label. | Menyebut kayu → bertentangan. | Tidak menyebut area depan terhalang/arah kiri lapang.
indoor_017.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.0,4.0,5.0,4.0,0.0,"Area kiri meja lebih kosong dibanding kanan. | Area kiri meja/ruang lebih kosong relatif; depan meja tertutup benda/perangkat. | Kabel terlihat di meja/sekitar perangkat. | Kabel terlihat di sekitar perangkat. | Kabel terlihat sekitar meja/perangkat. | Meja hitam berisi monitor besar kanan-belakang. | Meja hitam indoor. | Meja kerja hitam dengan monitor besar di kanan-atas. | Mikrofon besar depan-kanan; mikrofon kecil kiri-tengah. | Mikrofon hitam di atas meja, satu di arm boom. | Mikrofon hitam di depan kanan, mic lain kiri-tengah. | Monitor besar di kanan/atas meja. | Sisi kiri gambar lebih kosong dibanding area meja kanan.",'Beberapa monitor komputer' berpotensi overclaim. | Tidak menjelaskan relasi posisi penting dari label.
indoor_018.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,4.0,4.666666666666667,4.333333333333333,4.0,0.0,"Ada barang lain dekat counter kiri; lantai tengah relatif kosong dengan keset merah. | Area tengah ada keset merah, relatif kosong. | Area tengah relatif lapang; karpet merah di tengah. | Barang lain dekat counter kiri bawah. | Bingkai/pintu kayu di kanan/tengah. | Kantong belanja cokelat di lantai kanan depan. | Kantong belanja kertas di lantai kanan depan. | Pintu/bingkai kayu di kanan/belakang. | Pintu/bingkai kayu sisi kanan. | Wastafel+counter terlihat di kiri. | Wastafel+counter terlihat sisi kiri.",
indoor_019.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,2.3333333333333335,4.0,4.0,3.0,0.0,"Galon air, wadah, tas terlihat di belakang/kanan. | Galon, ember/wadah, tabung, barang lain di sisi belakang. | Galon/botol besar kiri-belakang dekat dinding. | Jalur kiri relatif kosong/lapang. | Kulkas abu-abu besar di kanan depan. | Kulkas besar di kanan depan, menghalangi area depan. | Kulkas besar di kanan depan, menghalangi jalur. | Lantai ubin; koridor kiri relatif kosong. | Tas merah di atas permukaan kanan/kulkas, bukan lantai. | Tas merah/kardus di atas kulkas. | Wadah/ember/barang lain di belakang.","Mengabaikan kulkas sbg objek dominan/main. | Status terhalang/area kiri lebih lapang tidak dijelaskan. | Tidak menjelaskan posisi kanan, halangan depan, arah kiri lebih lapang. | Tidak menyebut kulkas sebagai objek dominan. | Tidak menyebut kulkas sebagai objek utama. | Tidak menyebut posisi kanan/halangan depan/arah kiri lebih lapang."
indoor_020.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,4.0,4.0,5.0,4.0,0.0,"Area bawah kompor berisi wadah, tabung gas, kardus → terhalang/ramai. | Area depan/bawah padat objek → terhalang. | Galon air besar di bawah kiri. | Galon besar kiri bawah/depan. | Kompor gas di meja tengah. | Kompor gas dua tungku di meja tengah. | Kompor gas hitam di meja tengah. | Panci/wajan di atas kompor kanan. | Panci/wajan di atas kompor. | Rak/area bawah berisi galon, tabung gas, wadah, kardus. | Wadah, tabung gas, kardus, barang lain di bawah meja → area terhalang.",
indoor_021.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.3333333333333335,4.333333333333333,4.0,4.0,0.0,Area depan wastafel terhalang rak/panci/peralatan. | Area depan wastafel terhalang rak/piring/peralatan. | Pintu kanan terbuka ke ruang kamar mandi/toilet. | Pintu terbuka kanan menuju ruang berubin putih dengan ember. | Pintu terbuka ke ruang kamar mandi/toilet. | Ubin bermotif di dinding/lantai. | Ubin berpola di dinding. | Ubin dinding berpola kotak terlihat jelas. | Wastafel/bak cuci di kiri bawah. | Wastafel/meja di kiri bawah. | Wastafel/meja di kiri foreground.,Tidak menyebut area depan terhalang. | Tidak menyebut wastafel di kiri.
indoor_022.webp,gemma_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.0,4.0,5.0,4.0,0.0,"Area kanan lorong kosong/lapang relatif. | Dinding krem/terang di kanan kiri. | Dinding krem/terang di kanan-kiri. | Dinding terang kanan-kiri. | Koridor sempit, lantai keramik putih. | Lantai keramik putih terlihat jelas. | Lorong sempit; kanan relatif kosong/lapang. | Pintu kayu besar dekat di kiri foreground. | Pintu kayu besar dekat kiri foreground. | Pintu kayu besar dekat sisi kiri foreground. | Pintu kayu lain di ujung lorong. | Pintu kayu lain di ujung lorong/depan.",'Beberapa pintu membentang' kurang presisi; hanya tampak 2 pintu. | 'beberapa pintu membentang di sepanjang lorong' agak berlebih/kurang presisi. | Tidak menyebut arah kanan lebih lapang. | Tidak menyebut halangan dekat/front_area terhalang. | Tidak menyebut halangan/sempit di area depan-kiri. | Tidak menyebut pintu dekat kiri sebagai objek dominan. | Tidak menyebut posisi pintu utama di kiri.
