image_name,mode,judge_model,rubric_version,repeat_count,semantic_correctness_mean,spatial_accuracy_mean,groundedness_mean,clarity_mean,overall_mean,overall_stddev,visual_evidence_union,critical_error_union
1 (8391).jpg,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.0,3.6666666666666665,4.0,3.6666666666666665,0.4714045207910317,"Area bawah-kanan berisi anak tangga/railing dekat kamera. | Area bawah-kanan berisi anak tangga/railing foreground. | Bawah-kanan berisi anak tangga/railing relatif dekat. | Lantai kayu bawah terlihat; ruang tengah bawah cukup kosong. | Lantai kayu terlihat bawah. | Pagar/railing putih mengikuti tangga. | Pagar/railing putih sepanjang tangga. | Railing putih sepanjang tangga terlihat jelas. | Tangga dominan di tengah, naik kiri-atas↔kanan-bawah. | Tangga dominan di tengah→kanan. | Tangga kayu dominan di tengah-kanan.",'Bawah-kanan paling dekat' + 'kategori jauh' inkonsisten. | Kategori jarak jauh tidak cocok; label sedang. | Kategori kedalaman 'jauh' bertentangan dg anotasi 'sedang' dan visual area bawah-kanan dekat. | Kategori kedalaman jauh tidak cocok; label sedang. | Kontradiksi internal: paling dekat tetapi kategori jauh. | Kontradiksi: paling dekat tetapi kategori kedalaman jauh.
1 (8466).jpg,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.6666666666666665,4.0,4.666666666666667,4.0,0.0,Area lantai tengah tampak kosong/lapang. | Area tengah lantai relatif kosong/lapang. | Bukaan pintu/ruang lain di tengah-belakang. | Counter/permukaan di kanan-bawah tampak paling dekat kamera. | Counter/tepi meja bawah-kanan paling dekat kamera. | Kabinet kayu dominan kiri/depan. | Kabinet kayu memanjang di sisi kiri. | Lantai tengah menuju pintu relatif kosong. | Meja/konter bawah-kanan sangat dekat kamera. | Pintu terbuka di tengah-belakang menuju ruang lain. | Pintu/ambang terbuka di tengah-belakang menuju ruang lain.,"'Kabinet di bagian depan' kurang presisi; lebih kiri/depan. | Kategori 'dekat' vs label 'sedang'. | Kategori dekat/halangan berbeda dari label sedang/no obstacle, namun didukung sebagian oleh citra. | Kategori kedalaman 'dekat' vs label: sedang. | Menyebut bawah-kanan berpotensi halangan; label: has_obstacle=no. | Posisi kabinet disebut depan, kurang spesifik kiri."
1 (8477).jpg,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.3333333333333335,4.0,5.0,4.0,0.0,"Area kiri-depan lebih kosong daripada tengah. | Area kiri/bawah relatif kosong dibanding tengah. | Area tengah terisi meja/kursi, bukan kosong. | Furnitur foreground kanan paling dekat. | Jendela besar di belakang. | Kursi/meja foreground kanan-bawah paling dekat. | Kursi/sofa mengelilingi meja tengah. | Kursi/sofa, meja kopi di tengah. | Meja/kursi kanan-bawah tampak paling dekat foreground.",Area tengah disebut relatif lapang padahal terisi meja/kursi. | Kategori dekat/halangan agak overstate vs label sedang/no obstacle. | Menyebut area tengah relatif lapang meski terisi furnitur. | Status halangan bawah-kanan tidak sepenuhnya selaras anotasi no obstacle.
1 (8553).jpg,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.0,4.0,4.333333333333333,4.0,0.0,"Area tengah depan cukup kosong/lapang. | Beberapa pintu kayu di kiri, tengah, kanan. | Beberapa pintu kayu kiri, tengah, kanan. | Beberapa pintu kayu kiri/kanan/tengah terlihat. | Dinding krem/oranye terlihat. | Lantai kayu terlihat jelas. | Lantai kayu, dinding krem terlihat. | Pintu kiri/kanan foreground dekat kamera, tetapi jalur tengah terbuka. | Ruang tengah/lantai depan tampak cukup kosong. | Ruang tengah/lintasan antar pintu relatif terbuka. | Tidak ada halangan nyata di area bawah-kiri selain tepi pintu/frame. | Tidak ada objek penghalang nyata di area depan/tengah.","Kategori kedalaman dekat bertentangan dg annotation distance_category=jauh. | Kategori kedalaman dekat bertentangan dg label jauh utk objek/lorong utama. | Kategori kedalaman dekat bertentangan label: jauh. | Klaim bawah-kiri berpotensi halangan visual tidak kuat. | Klaim bawah-kiri paling dekat/halangan visual kurang sesuai label: has_obstacle=no, front_area_status=relatif_lapang. | Status halangan bawah-kiri dilebihkan."
indoor_001.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.0,4.0,4.0,4.0,0.0,"Area depan/bawah ada barang → potensi halangan. | Area tengah lantai relatif kosong/lapang. | Barang berserakan di lantai. | Kipas angin berdiri di kanan-depan, dekat kamera. | Kipas angin berdiri di kanan-depan. | Kipas berdiri dekat kanan-depan menghalangi jalur. | Lantai tengah relatif kosong. | Lemari hijau di kiri. | Meja kerja+monitor/laptop di kanan. | Meja kerja/monitor/laptop di kanan. | Meja/komputer di kanan. | Rak hijau besar di kiri. | Rak hijau di kiri. | Ruangan tampak berantakan dengan kabel/barang.",Halangan difokuskan bawah-kanan umum; kipas kanan-depan tidak disebut. | Kategori kedalaman 'sedang' kurang tepat; objek depan kanan tampak dekat. | Kategori kedalaman 'sedang' vs bukti/label: dekat. | Kedalaman 'sedang' vs anotasi 'dekat'. | Main obstacle kipas angin kanan tidak disebut eksplisit. | Tidak menyebut kipas sebagai objek/halangan utama.
indoor_002.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,2.6666666666666665,3.6666666666666665,4.0,3.0,0.0,"Area tengah ada jalur lantai relatif kosong dibanding sisi kanan/kiri. | Area tengah ada jalur lantai relatif kosong. | Area tengah lantai relatif lebih kosong dibanding kiri. | Kabel/barang berserakan di lantai tengah/kanan. | Kabel/barang tersebar di lantai tengah-kanan. | Kipas angin besar di kanan-bawah foreground. | Kipas angin besar di kanan-depan, dekat kamera. | Kipas angin besar foreground kanan-bawah sangat dekat. | Kiri berisi lemari, rak/barang, tas; tidak lapang. | Lemari hijau di kiri. | Lemari hijau di kiri; banyak barang/kabel di lantai. | Lemari plastik hijau di kiri-tengah.","Kategori kedalaman 'sedang' tidak cocok; visual/label dekat. | Kategori kedalaman 'sedang' vs anotasi dekat/visual dekat. | Kategori kedalaman sedang vs visual/label dekat. | Menyebut area kiri relatif lapang. | Menyebut tripod sebagai peralatan utama/terlihat; yang dominan kipas angin. | Menyebut tripod tanpa bukti kuat. | Open area diklaim kiri, padahal tengah lebih lapang. | Open area kiri keliru; tengah lebih lapang. | Tripod tidak terverifikasi jelas."
indoor_003.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,2.0,3.0,4.0,3.0,0.0,"Area depan bawah dekat, ada kipas/tepi meja sebagai halangan. | Area depan/bawah terisi meja+kipas/kabel → terhalang. | Area kanan berisi laptop+meja, tidak jelas lapang. | Dua laptop di atas meja. | Dua laptop di meja. | Kabel/barang kecil berserakan di meja. | Kabel/barang kecil di atas meja. | Kanan terisi laptop/meja, tidak jelas lapang. | Kipas/tepi meja foreground bawah dekat. | Kiri tampak sisi meja/ruang lebih terbuka dibanding kanan yg ditempati laptop besar. | Kursi kantor di belakang meja. | Meja kerja di tengah-depan. | Meja kerja di tengah/depan berisi 2 laptop, mouse, kabel, benda kecil. | Meja kerja di tengah/depan.","Arah lapang kanan keliru; bukti/anotasi mengarah kiri. | Arah lapang kanan salah; anotasi: kiri relatif lapang/safer. | Menyebut beberapa monitor padahal tampak laptop, bukan monitor terpisah. | Menyebut beberapa monitor tanpa bukti kuat. | Menyebut beberapa monitor; citra menunjukkan laptop, bukan monitor eksternal. | Open area diklaim kanan, bertentangan dg anotasi: kiri relatif lapang/safer_direction kiri."
indoor_004.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,5.0,5.0,4.333333333333333,5.0,0.0,"Kotak, koper, tas menumpuk kanan-bawah/foreground. | Lantai kiri relatif kosong. | Pakaian tergantung di pintu/dinding kanan. | Pakaian tergantung pada/sekitar pintu kanan. | Pintu kayu terbuka tengah-belakang. | Pintu kayu terbuka tengah-kiri. | Tumpukan kardus, koper, tas di sisi kanan hingga bawah-kanan. | Tumpukan tas/koper/kardus di kanan bawah foreground.",
indoor_005.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.0,4.0,4.0,4.0,0.0,"Bagian kanan depan terhalang kulkas. | Galon air, botol/barang terlihat dekat dinding/bawah. | Galon/barang di kiri-belakang. | Galon/botol di kiri belakang. | Jalur kiri relatif kosong. | Jalur kiri relatif terbuka. | Jalur kiri terlihat lebih kosong/lapang. | Koridor sempit berubin. | Kulkas gelap di kanan tengah-depan. | Kulkas gelap di kanan/tengah-kanan dekat kamera. | Kulkas/objek gelap besar di kanan-depan → halangan dekat. | Lorong sempit berubin. | Ruang berupa lorong indoor berubin menuju area dapur.",Main object mislabeled: lemari vs kulkas. | Main_object mislabeled: kulkas → lemari penyimpanan. | Objek utama kulkas → disebut lemari penyimpanan. | Open area wrong: tengah vs kiri. | Open area: kiri relatif lapang → kandidat bilang tengah lapang. | Open_area salah: tengah → kiri.
indoor_006.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.333333333333333,4.0,4.333333333333333,5.0,4.0,0.0,"Area depan kiri terhalang galon. | Banyak wadah/peralatan masak di meja/lantai. | Galon air besar di lantai kiri-bawah/foreground. | Galon besar di lantai kiri-bawah, paling dekat kamera. | Kompor di atas meja tengah. | Kompor di meja tengah. | Lantai kanan depan relatif lebih terbuka dibanding kiri-bawah. | Ruang lantai kanan/kanan-tengah relatif terbuka dibanding kiri depan. | Sisi kanan lantai lebih kosong relatif, tapi ada kardus besar. | Wadah/peralatan masak di meja dan rak bawah.","Area kanan disebut lapang tanpa menyebut kardus kanan. | Kategori jarak direduksi: dekat vs sangat_dekat. | Kategori kedalaman ditulis dekat, label: sangat_dekat. | Kedalaman galon kurang kuat: seharusnya sangat_dekat."
indoor_007.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,4.0,5.0,4.0,4.0,0.0,"Area tengah depan-pintu relatif kosong. | Area tengah relatif kosong menuju pintu. | Kantong belanja cokelat di bawah-kanan dekat kamera. | Kantong belanja cokelat di kanan-bawah/depan, paling dekat kamera. | Kantong belanja cokelat kanan-bawah dekat kamera. | Karpet merah depan; area tengah jalur relatif kosong. | Pintu terbuka ke ruang berubin di tengah-belakang. | Pintu terbuka ke ruang/toilet lain. | Pintu/bukaan tengah menuju ruang toilet. | Wastafel kiri terlihat. | Wastafel kiri. | Wastafel/meja di kiri.",
indoor_008.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,3.0,3.0,4.0,3.0,0.0,Area depan kiri-kanan sama-sama terisi objek. | Area kanan-depan lebih dekat/terhalang. | Bak/ember besar di kiri bawah dekat dinding. | Dinding/lantai berubin terlihat jelas. | Dinding/lantai berubin terlihat. | Dinding/lantai keramik terlihat. | Ember besar di lantai kiri-depan. | Ember/bak abu-abu besar di kiri bawah dekat dinding. | Lantai depan terisi ember kiri + tempat sampah kanan. | Tempat sampah hitam bertutup di kanan bawah dekat pintu. | Tempat sampah/bin hitam di kanan-depan dekat pintu. | Tong hitam kanan bawah dekat pintu.,"Area kiri disebut lapang padahal ditempati ember besar. | Area kiri disebut lapang, padahal ditempati ember besar. | Klaim area kiri lebih lapang bertentangan: ada bak besar. | Menyebut beberapa tempat sampah plastik; citra menunjukkan ember kiri + satu bin kanan. | Menyebut beberapa tempat sampah plastik; visual utama ember/bak. | Menyebut beberapa tempat sampah; citra hanya jelas 1 tempat sampah + 1 ember/bak."
indoor_009.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,2.0,3.0,4.0,3.0,0.0,"Area bawah-kanan tampak dekat kamera. | Area depan/bawah ditempati wadah → halangan. | Bak besar abu-abu di kiri bawah/depan. | Bak besar abu-abu kiri-bawah; ember hitam kanan-bawah. | Bak besar kiri-bawah; ember/tong hitam kanan-bawah foreground. | Dinding ubin putih, lantai keramik motif. | Dinding/lantai keramik terlihat. | Ember/tong hitam di kanan bawah/depan → halangan jelas. | Kamar mandi berubin, lantai keramik. | Objek lantai depan dekat kamera → potensi halangan. | Rak dinding kiri berisi perlengkapan. | Rak penyimpanan di dinding kiri. | Rak sudut kiri berisi perlengkapan.",Kategori kedalaman bawah-kanan disebut jauh; citra+label: dekat. | Menyebut bawah-kanan kategori jauh padahal dekat. | Menyebut bawah-kanan kategori jauh. | Menyebut bawah-kanan tidak ada halangan kuat padahal ember besar menghalangi area depan. | Menyebut tidak ada potensi halangan kuat di bawah-kanan. | Status halangan diremehkan; foreground terhalang ember/bak.
indoor_010.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.0,4.0,4.0,4.0,0.0,"Area depan meja/bawah wastafel paling dekat/terhalang. | Handuk merah tergantung dekat panci. | Handuk merah tergantung kanan atas. | Handuk merah tergantung kanan-atas. | Panci/saringan logam tergantung di atas kanan wastafel. | Panci/saringan logam tergantung kanan-atas. | Rak piring di kiri, botol/mangkuk di kanan. | Rak piring di kiri-bawah; botol/mangkuk di kanan-bawah. | Tepi meja bawah tampak paling dekat; kanan bawah ada botol/mangkuk. | Ubin berpola di dinding belakang. | Ubin berpola memenuhi dinding. | Wastafel di bawah tengah-kanan. | Wastafel di tengah-bawah. | Wastafel logam di tengah-bawah.",Kedekatan/halangan spesifik bawah-kanan kurang kuat dari citra. | Kiri disebut lebih lapang padahal terisi rak piring. | Klaim area kiri lebih lapang lemah; kiri bawah terisi rak piring. | Menyebut bawah-kanan paling dekat spesifik; citra lebih menunjukkan seluruh tepi depan/bawah dekat.
indoor_011.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.6666666666666665,2.3333333333333335,3.3333333333333335,4.0,3.3333333333333335,0.4714045207910317,"Area kiri lantai relatif kosong/lapang. | Area kiri-tengah lantai relatif kosong. | Area kiri/tengah relatif kosong. | Bawah-kiri ada tepi kursi/sapu, bukan halangan dominan. | Bawah-kiri hanya tepi kursi/sapu, bukan halangan utama. | Galon air besar di kanan bawah/depan. | Galon air besar di kanan-depan dekat meja. | Kanan: meja dapur/kompor, botol/peralatan. | Lantai keramik putih, dinding terang. | Lantai putih; dinding terang. | Meja dapur/kompor di kanan. | Meja/kompor/peralatan di kanan. | Tepi kursi/benda kecil kiri, bukan halangan utama.","Halangan dipusatkan bawah-kiri, padahal dominan kanan/depan. | Main object galon air tidak diidentifikasi. | Menyebut bawah-kiri paling dekat/halangan utama → tidak sesuai citra/label. | Open area disebut tengah, bukan kiri. | Salah fokus halangan: bawah-kiri vs galon kanan/depan. | Tidak menonjolkan galon kanan sebagai objek/halangan utama. | Tidak menyebut galon sebagai objek utama."
indoor_012.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.333333333333333,5.0,5.0,4.666666666666667,5.0,0.0,"Bangku/stool hitam menopang magic com. | Jalur kanan relatif kosong/lapang. | Koridor memanjang; sisi kanan kosong/lapang. | Lemari/kabinet tinggi di kiri koridor. | Magic com putih-biru di atas kursi/stool kiri bawah. | Magic com putih-biru di kiri bawah, paling dekat kamera. | Magic com putih-biru di kiri-bawah, paling dekat kamera. | Objek berada di atas bangku/stool depan kabinet/lemari gelap. | Objek kiri bawah paling dekat kamera → halangan. | Pintu kayu terlihat di kiri/depan; lantai keramik putih. | Pintu kayu terlihat di ujung; pintu/ambang kayu di kiri. | Pintu kayu terlihat kiri tengah dan ujung koridor. | Sisi kanan koridor kosong/lapang.",
indoor_013.webp,gemma_depth,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,3.0,4.0,3.6666666666666665,3.3333333333333335,0.4714045207910317,Area bawah-kanan memang foreground terdekat. | Karpet kecil kiri-bawah. | Keset kecil di lantai kiri-depan. | Lantai depan/tengah kosong; tanpa halangan besar. | Lantai depan/tengah-kanan kosong relatif lapang. | Lantai putih depan pintu kosong/relatif lapang. | Pintu kayu cokelat di tengah. | Pintu kayu cokelat dominan di tengah-kanan. | Tirai hijau di kiri.,"Arah lapang lebih tepat tengah/kanan, bukan kiri. | Arah lapang: kiri kurang tepat; tengah/kanan lebih lapang. | Area kiri tidak paling lapang; ada tirai/keset, tengah lebih kosong. | Kedalaman: bawah-kanan dekat tetapi disebut jauh. | Kontradiksi dekat vs kategori jauh pada bawah-kanan. | Kontradiksi: bawah-kanan paling dekat ↔ kategori jauh."
